,time,grid,algorithm,program,dt,mean_elev__change,max_elev__change,local_elev__max_change,net_flux
3413,41400000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3414,41500000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3415,41600000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3416,41700000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3417,41800000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3418,41900000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3419,42000000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3420,42100000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3421,42200000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3422,42300000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3423,42400000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3424,42500000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3425,42600000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3426,42700000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3427,42800000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3428,42900000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3429,43000000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3430,43100000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3431,43200000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3432,43300000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3433,43400000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3434,43500000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3435,43600000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3436,43700000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3437,43800000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3438,43900000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3439,44000000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3440,44100000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3441,44200000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3442,44300000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3443,44400000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3444,44500000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3445,44600000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3446,44700000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3447,44800000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3448,44900000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3449,45000000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3450,45100000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3451,45200000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3452,45300000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3453,45400000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3454,45500000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3455,45600000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3456,45700000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3457,45800000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3458,45900000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3459,46000000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3460,46100000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3461,46200000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3462,46300000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3463,46400000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3464,46500000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3465,46600000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3466,46700000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3467,46800000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3468,46900000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3469,47000000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3470,47100000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3471,47200000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3472,47300000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3473,47400000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3474,47500000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3475,47600000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3476,47700000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3477,47800000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3478,47900000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3479,48000000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3480,48100000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3481,48200000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3482,48300000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3483,48400000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3484,48500000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3485,48600000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3486,48700000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3487,48800000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3488,48900000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3489,49000000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3490,49100000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3491,49200000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3492,49300000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3493,49400000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3494,49500000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3495,49600000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3496,49700000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3497,49800000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3498,49900000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3499,50000000,raster,fastscape,landlab,25000,0.0,0.0,0.0,0.0
3500,100000,raster,fastscape,landlab,100000,41.9389083542,41.8078296735,50.0,0.000419389083542
3501,200000,raster,fastscape,landlab,100000,41.2783529078,41.6748561974,50.0,0.000412783529078
3502,300000,raster,fastscape,landlab,100000,39.7489592937,42.3835143417,71.2262633933,0.000397489592937
3503,400000,raster,fastscape,landlab,100000,37.3872801092,44.911839016,108.177107168,0.000373872801092
3504,500000,raster,fastscape,landlab,100000,34.6220809085,42.3768254696,129.058866126,0.000346220809085
3505,600000,raster,fastscape,landlab,100000,30.4067209347,42.0061428923,184.132663254,0.000304067209347
3506,700000,raster,fastscape,landlab,100000,25.3187888407,43.9277588221,185.437690954,0.000253187888407
3507,800000,raster,fastscape,landlab,100000,17.7390849927,44.2768497543,252.876184053,0.000177390849927
